,State name,District name,Population,Literate,Male_Literate,Female_Literate,Households_with_Internet,Rural_Households,Urban_Households,Households,Workers,Male_Workers,Female_Workers,literacy_rate,internet_rate,rural_rate,urban_rate,activity_rate,female_activity,male_activity,male_literate,female_literate
218,BIHAR,Saran,3951862,2157454,1285767,871687,4509,701323,76299,777622,1040231,857660,182571,54.59335371528662,0.5798447060396954,90.18816340072682,9.81183659927317,26.32255377338581,17.55100549781731,82.4489945021827,59.59649661128349,40.403503388716516
219,BIHAR,Vaishali,3495021,1926740,1152576,774164,4810,699317,51494,750811,1060344,858648,201696,55.12813799974307,0.6406405873115871,93.14154960436115,6.858450395638849,30.338701827542668,19.021751431610873,80.97824856838912,59.820006850950314,40.17999314904969
220,BIHAR,Samastipur,4261566,2142880,1293575,849305,5379,1012979,43486,1056465,1343400,1037576,305824,50.28386278659066,0.5091508000738311,95.88382009815753,4.1161799018424645,31.523623006190682,22.764924817626916,77.23507518237308,60.366189427312776,39.633810572687224
221,BIHAR,Begusarai,2970541,1548673,918507,630166,4644,594377,139248,733625,938182,715345,222837,52.13437552284247,0.6330209575736923,81.01918555120122,18.980814448798775,31.58286655528404,23.752001210852477,76.24799878914752,59.30929253625523,40.69070746374477
222,BIHAR,Khagaria,1666886,768028,461153,306875,1580,373696,21007,394703,560805,398216,162589,46.07561644887533,0.4003009858045163,94.67777037418008,5.32222962581992,33.64387246638342,28.992073893777693,71.00792610622231,60.04377444572333,39.956225554276664
223,BIHAR,Bhagalpur,3037766,1573066,937669,635397,6764,522527,130634,653161,983528,740056,243472,51.78364627163514,1.0355792829026842,79.9997244171039,20.0002755828961,32.376687341948,24.75496376310588,75.24503623689412,59.60773419551373,40.39226580448627
224,BIHAR,Banka,2034763,965321,590961,374360,1704,425604,18492,444096,771080,517817,253263,47.44144649770023,0.3837008214440121,95.83603545179422,4.163964548205793,37.895322452786885,32.84523006691913,67.15476993308087,61.21911778568994,38.78088221431006
225,BIHAR,Munger,1367765,801817,473741,328076,2653,222281,85782,308063,426658,327453,99205,58.62242417374329,0.8611874843781955,72.15439699022602,27.845603009773974,31.193808877987085,23.251644174022285,76.74835582597771,59.083431755625035,40.916568244374965
226,BIHAR,Lakhisarai,1000912,507270,305182,202088,1186,175882,31763,207645,326576,240494,86082,50.68077912943396,0.5711671362180645,84.70321943701991,15.296780562980086,32.627843406812985,26.358948606143745,73.64105139385624,60.16164961460366,39.83835038539634
227,BIHAR,Sheikhpura,636342,328676,196431,132245,631,108293,24345,132638,224655,151569,73086,51.65084184290837,0.47573093683559764,81.64553144649346,18.354468553506535,35.304128911811574,32.532549909861785,67.46745009013821,59.76432717934988,40.23567282065012
228,BIHAR,Nalanda,2877653,1519933,919558,600375,4156,514141,102522,616663,1045420,703405,342015,52.818494794195125,0.673949953215938,83.37471195774677,16.625288042253224,36.32891109525714,32.71555929674198,67.28444070325801,60.49990361417247,39.50009638582753
229,BIHAR,Patna,5838465,3459679,2028047,1431632,40692,657991,552103,1210094,1881886,1436411,445475,59.25665393215511,3.3627139709807663,54.37519729872224,45.62480270127775,32.23254742470838,23.671731443881296,76.3282685561187,58.619513544464674,41.380486455535326
230,BIHAR,Bhojpur,2728407,1599151,973486,625665,3661,434559,77368,511927,822493,640283,182210,58.61116028510409,0.7151410259665929,84.88690770363743,15.113092296362568,30.145539136939615,22.153380028766204,77.84661997123379,60.87517689073765,39.12482310926235
231,BIHAR,Buxar,1706352,989807,593544,396263,1784,299252,35405,334657,538322,402180,136142,58.00719898356259,0.5330831269030679,89.42051115022247,10.579488849777533,31.54812137237803,25.29006802619993,74.70993197380007,59.96562966315655,40.034370336843445
232,BIHAR,Kaimur (Bhabua),1626384,920276,549923,370353,2100,325143,15299,340442,511163,375959,135204,56.584176922547194,0.6168451601153795,95.5061361406642,4.4938638593358045,31.429416423181735,26.450271244201947,73.54972875579804,59.756312236763755,40.243687763236245
233,BIHAR,Rohtas,2959918,1799832,1061783,738049,4594,512383,95678,608061,924879,707939,216940,60.806819648382145,0.7555163051075467,84.2650655115194,15.734934488480596,31.246777782357483,23.456041276750796,76.5439587232492,58.99345049982443,41.00654950017557
234,BIHAR,Aurangabad,2540073,1466002,868733,597269,2362,428291,49006,477297,837770,599157,238613,57.71495543632014,0.4948700704173712,89.73259836118811,10.267401638811894,32.98212295473398,28.481922245962494,71.5180777540375,59.258650397475584,40.741349602524416
235,BIHAR,Gaya,4391418,2297613,1368803,928810,6856,696289,111282,807571,1664062,1076170,587892,52.32052608064184,0.8489656017860968,86.22015897054253,13.77984102945747,37.893500459304946,35.328731741966344,64.67126825803365,59.57500240466954,40.42499759533046
236,BIHAR,Nawada,2219146,1091012,659474,431538,1841,379551,45323,424874,817041,539439,277602,49.163597167559054,0.4333049327565348,89.33260213616272,10.667397863837278,36.81781189700903,33.97650791086371,66.02349208913628,60.44608125300181,39.5539187469982
237,BIHAR,Jamui,1760405,858588,534385,324203,1839,325909,30851,356760,727571,452288,275283,48.77218594584769,0.515472586612849,91.3524498262137,8.647550173786298,41.329750824384156,37.835895053541165,62.164104946458835,62.23998006028503,37.76001993971497
238,BIHAR,Jehanabad,1125313,618881,374412,244469,1106,186660,28132,214792,365378,266423,98955,54.99634323961422,0.5149167566762263,86.90267793958807,13.097322060411933,32.46901084409404,27.082911395869484,72.91708860413053,60.49822179061888,39.50177820938113
239,BIHAR,Arwal,700843,386351,235279,151072,413,134334,9960,144294,236354,167991,68363,55.126611808921545,0.28622118729815516,93.09742608840284,6.902573911597155,33.72424351816313,28.92398690100443,71.07601309899557,60.89773289055807,39.10226710944193
240,SIKKIM,North  District,43709,30450,18579,11871,116,11543,2066,13609,23359,15935,7424,69.66528632547073,0.8523771033874642,84.81886986553016,15.181130134469836,53.44208286622892,31.782182456440772,68.21781754355922,61.01477832512315,38.98522167487685
241,SIKKIM,West District,136435,93432,51988,41444,286,32091,1886,33977,70348,40772,29576,68.48096163008026,0.841745886923507,94.44918621420373,5.550813785796274,51.56154945578481,42.042417694888265,57.957582305111735,55.64260638753318,44.35739361246682
242,SIKKIM,South District,146850,106741,59357,47384,591,31135,8163,39298,74753,45300,29453,72.68709567585972,1.503893327904728,79.22795053183368,20.77204946816632,50.9043241402792,39.400425400987245,60.599574599012755,55.608435371600414,44.391564628399586
243,SIKKIM,East District,283583,214329,121345,92984,3291,40626,41512,82138,139678,92351,47327,75.57893103606351,4.00667169884828,49.46066376098761,50.539336239012385,49.254715550650076,33.88293074070362,66.11706925929639,56.61623018816866,43.38376981183134
244,ARUNACHAL PRADESH,Tawang,49977,26073,17720,8353,96,10730,2452,13182,28561,19554,9007,52.169998199171616,0.7282658170232135,81.39887725686542,18.601122743134578,57.14828821257778,31.53601064388502,68.46398935611498,67.9630268860507,32.036973113949294
245,ARUNACHAL PRADESH,West Kameng,83947,48492,29566,18926,202,17889,6306,24195,42493,28313,14180,57.76501840446948,0.834883240338913,73.93676379417235,26.06323620582765,50.61884284131655,33.370202150942504,66.6297978490575,60.97088179493525,39.029118205064755
246,ARUNACHAL PRADESH,East Kameng,78690,38449,21599,16850,57,14503,5215,19718,31710,16424,15286,48.861354682933026,0.28907597119383305,73.55208438989756,26.447915610102445,40.29736942432329,48.205613371176284,51.794386628823716,56.175713282530104,43.824286717469896
247,ARUNACHAL PRADESH,Papum Pare,176573,121048,65794,55254,2477,20308,30180,50488,65772,41263,24509,68.55408244748631,4.906116304864523,40.22341942639835,59.77658057360165,37.24918305743234,37.26357720610594,62.73642279389405,54.35364483510673,45.646355164893265
248,ARUNACHAL PRADESH,Upper Subansiri,83448,45278,24807,20471,139,14542,4672,19214,33370,17898,15472,54.25893969897421,0.7234308316852295,75.68439679400437,24.31560320599563,39.98897517016585,46.36499850164819,53.63500149835181,54.78819735854057,45.21180264145943
249,ARUNACHAL PRADESH,West Siang,112274,64746,36777,27969,303,22272,8503,30775,49177,29156,20021,57.66784829969539,0.9845653939886271,72.37043054427295,27.629569455727047,43.800879990024406,40.712121520222865,59.287878479777135,56.801964600129736,43.198035399870264
250,ARUNACHAL PRADESH,East Siang,99214,62576,34210,28366,450,19497,9524,29021,40222,23591,16631,63.07174390710988,1.55060128872196,67.18238516936012,32.81761483063988,40.54064950511017,41.348018497339766,58.651981502660234,54.66952186141651,45.33047813858348
251,ARUNACHAL PRADESH,Upper Siang,35320,18195,10723,7472,97,8569,2182,10751,17644,9968,7676,51.514722536806346,0.9022416519393546,79.70421356152916,20.295786438470838,49.954699886749715,43.50487417819089,56.49512582180911,58.93377301456444,41.06622698543556
252,ARUNACHAL PRADESH,Changlang,148226,73174,44027,29147,170,33422,6498,39920,62966,39329,23637,49.3665079000985,0.4258517034068136,83.72244488977955,16.27755511022044,42.4797269035122,37.539306927548196,62.460693072451804,60.16754584961872,39.83245415038129
253,ARUNACHAL PRADESH,Tirap,111975,47974,29313,18661,98,18420,6500,24920,50169,27545,22624,42.843491850859564,0.39325842696629215,73.91653290529695,26.08346709470305,44.80375083724046,45.09557694990931,54.90442305009069,61.101846833701586,38.898153166298414
254,ARUNACHAL PRADESH,Lower Subansiri,83030,54057,29470,24587,381,18112,5365,23477,30202,17339,12863,65.1053835962905,1.6228649316352175,77.14784682881117,22.852153171188824,36.374804287606885,42.58989470895967,57.410105291040324,54.51652884917772,45.48347115082228
255,ARUNACHAL PRADESH,Kurung Kumey,92076,36606,20258,16348,95,18603,1092,19695,38044,18429,19615,39.756288283591815,0.4823559279004823,94.45544554455445,5.544554455445545,41.318041617793995,51.55872148039112,48.44127851960887,55.34065453750752,44.65934546249249
256,ARUNACHAL PRADESH,Dibang Valley,8004,4436,2614,1822,17,2055,1175,3230,3555,2228,1327,55.42228885557221,0.5263157894736842,63.62229102167183,36.37770897832817,44.41529235382309,37.32770745428973,62.67229254571026,58.926961226330036,41.07303877366997
257,ARUNACHAL PRADESH,Lower Dibang Valley,54080,31849,18087,13762,207,12000,3950,15950,22326,14102,8224,58.89238165680474,1.297805642633229,75.23510971786834,24.76489028213166,41.283284023668635,36.835975992116815,63.16402400788319,56.78985211466608,43.210147885333924
258,ARUNACHAL PRADESH,Lohit,145726,83062,48380,34682,312,33599,11372,44971,60945,38910,22035,56.998751080795465,0.6937804362811589,74.71259255964955,25.287407440350446,41.82163786832823,36.15555008614324,63.844449913856764,58.245647829332306,41.754352170667694
259,ARUNACHAL PRADESH,Anjaw,21167,9990,6523,3467,27,6025,428,6453,10501,6224,4277,47.19610714791893,0.41841004184100417,93.36742600340926,6.632573996590733,49.61024235838806,40.72945433768213,59.27054566231787,65.29529529529529,34.7047047047047
260,NAGALAND,Mon,250260,119626,67432,52194,178,43607,7415,51022,147654,79425,68229,47.80068728522337,0.34886911528360315,85.46705342793305,14.532946572066951,59.00023975065931,46.2087041326344,53.7912958673656,56.36901676892984,43.63098323107017
261,NAGALAND,Mokokchung,194622,159494,83479,76015,537,37536,17742,55278,100067,57084,42983,81.95065306080505,0.9714533810919354,67.9040486269402,32.095951373059805,51.416078346743944,42.95422067214966,57.04577932785034,52.339899933539826,47.66010006646018
262,NAGALAND,Zunheboto,140757,102881,53504,49377,261,31267,6044,37311,79466,41178,38288,73.09121393607423,0.6995256090697113,83.80102382675351,16.198976173246496,56.456162038122436,48.18161226184783,51.81838773815216,52.00571534102507,47.994284658974934
263,NAGALAND,Wokha,166343,128208,67385,60823,198,38499,8170,46669,78412,42096,36316,77.07447863751405,0.42426450106066127,82.49373245623434,17.50626754376567,47.13874343976001,46.31433964189155,53.68566035810846,52.55912267565207,47.44087732434794
264,NAGALAND,Dimapur,378811,278037,150142,127895,3303,49116,62853,111969,151350,99645,51705,73.39728782955089,2.9499236395788118,43.86571283123008,56.13428716876992,39.95396121020773,34.1625371655104,65.83746283448959,54.00072652200966,45.999273477990336
265,NAGALAND,Phek,163418,105893,57926,47967,170,38903,7295,46198,80277,41556,38721,64.79885936677722,0.3679812978916836,84.20927312870687,15.79072687129313,49.123719541298996,48.23423894764378,51.76576105235622,54.702388259847204,45.297611740152796
266,NAGALAND,Tuensang,196596,117511,63653,53858,155,40690,9451,50141,98154,52931,45223,59.77283362835459,0.3091282583115614,81.15115374643506,18.848846253564947,49.92675334187878,46.07351712614871,53.9264828738513,54.16769493919718,45.83230506080282
267,NAGALAND,Longleng,50484,29859,16139,13720,37,12686,2451,15137,30568,16273,14295,59.14547183265986,0.24443416793287967,83.80788795666248,16.192112043337517,60.549877188812296,46.76459042135567,53.23540957864433,54.05070498007301,45.949295019926986
268,NAGALAND,Kiphire,74004,41232,22675,18557,47,16032,4290,20322,31959,16780,15179,55.71590724825685,0.23127644916838894,78.88987304399173,21.11012695600827,43.18550348629804,47.495228261209675,52.504771738790325,54.99369421808304,45.00630578191696
269,NAGALAND,Kohima,267988,197489,107038,90451,1928,31845,44255,76100,114825,68140,46685,73.69322506977925,2.533508541392904,41.846254927726676,58.153745072273324,42.847067779154294,40.65752231656869,59.342477683431305,54.19947440110589,45.80052559889411
270,NAGALAND,Peren,95219,62204,34584,27620,121,20204,4073,24277,61390,32249,29141,65.32729812327372,0.4984141368373357,83.22280347654159,16.777196523458418,64.47242672155767,47.46864310148233,52.53135689851768,55.5977107581506,44.402289241849395
271,MANIPUR,Senapati,479148,264477,148012,116465,256,38008,1826,39834,233622,124143,109479,55.19735029677678,0.6426670683335843,95.41597630165185,4.584023698348145,48.75779508627814,46.86159693864448,53.13840306135552,55.96403467976422,44.03596532023579
272,MANIPUR,Tamenglong,140651,85006,47403,37603,125,23982,4119,28101,70675,37237,33438,60.43753688206981,0.44482402761467565,85.34215864204121,14.657841357958793,50.24848739077575,47.31234524230633,52.68765475769367,55.764298990659476,44.23570100934052
273,MANIPUR,Churachandpur,274143,195935,104013,91922,837,52972,4853,57825,122655,70594,52061,71.4718230996232,1.4474708171206225,91.60743623000432,8.392563769995677,44.741248180694015,42.44506950389304,57.55493049610697,53.085462015464316,46.914537984535684
274,MANIPUR,Bishnupur,237399,156333,87313,69020,676,34977,21172,56149,109937,62807,47130,65.85242566312411,1.2039395180679975,62.29318420630822,37.70681579369178,46.30895665103897,42.87000736785613,57.12999263214387,55.85065213358664,44.149347866413365
275,MANIPUR,Thoubal,422168,269304,152617,116687,880,65961,38302,104263,195319,109377,85942,63.79071838699285,0.8440194508118892,63.264053403412525,36.735946596587475,46.265704648386425,44.00083965205638,55.99916034794362,56.67089980096842,43.32910019903158
276,MANIPUR,Imphal West,517992,392626,205985,186641,4913,51055,85746,136801,213387,128540,84847,75.79769571730837,3.591348016461868,37.32063362109926,62.67936637890074,41.19503776120095,39.76202861467662,60.23797138532338,52.463413019005365,47.53658698099464
277,MANIPUR,Imphal East,456113,324664,173314,151350,2739,64421,46520,110941,194848,117562,77286,71.18060656021645,2.468879855058094,58.06780180456279,41.932198195437216,42.71923843433535,39.66476432911808,60.335235670881914,53.38257398418057,46.61742601581943
278,MANIPUR,Ukhrul,183998,129829,70148,59681,276,36084,5806,41890,87929,46533,41396,70.56000608702269,0.6588684650274529,86.13989018858916,13.860109811410837,47.78801943499386,47.078893197921055,52.92110680207895,54.031071640388504,45.96892835961149
279,MANIPUR,Chandel,144182,90302,51053,39249,184,30377,3783,34160,76238,42615,33623,62.630564148090606,0.5386416861826698,88.92564402810305,11.074355971896956,52.87622588117795,44.10267845431412,55.89732154568588,56.53584638213993,43.46415361786007
280,MIZORAM,Mamit,86364,60191,32977,27214,90,16726,4129,20855,39339,24016,15323,69.69454865453199,0.4315511867657636,80.20139055382403,19.798609446175977,45.55022926219258,38.9511680520603,61.04883194793971,54.78726055390341,45.21273944609659
281,MIZORAM,Kolasib,83955,65895,34147,31748,367,9669,12507,22176,36672,22733,13939,78.48847596926926,1.65494227994228,43.601190476190474,56.398809523809526,43.68054314811506,38.00992582897033,61.99007417102966,51.82032020638895,48.179679793611044
282,MIZORAM,Aizawl,400309,340595,169547,171048,4019,20570,80341,100911,174636,104643,69993,85.08302336445097,3.982717444084391,20.384299035784007,79.61570096421599,43.62529945617011,40.07936507936508,59.92063492063492,49.77965031782616,50.22034968217385
283,MIZORAM,Champhai,125745,100802,51440,49362,186,18395,12717,31112,60342,34129,26213,80.16382361127678,0.5978400617125225,59.1250964258164,40.8749035741836,47.9875939401169,43.440721222365845,56.55927877763415,51.03073351719212,48.96926648280788
284,MIZORAM,Serchhip,64937,54476,27598,26878,131,7472,8018,15490,32397,18261,14136,83.89054006190617,0.8457069076823757,48.23757262750161,51.76242737249839,49.88989328118022,43.63366978423928,56.36633021576072,50.660841471473674,49.33915852852632
285,MIZORAM,Lunglei,161428,121122,64515,56607,482,21479,17315,38794,78292,46230,32062,75.03159303218773,1.2424601742537507,55.36680930040728,44.633190699592724,48.499640706692766,40.951821386603996,59.048178613396004,53.26447713875267,46.73552286124733
286,MIZORAM,Lawngtlai,117894,62861,36444,26417,162,21993,5273,27266,45566,28517,17049,53.31993146385736,0.5941465561505171,80.6608963544341,19.339103645565906,38.6499737051928,37.416055831102135,62.583944168897865,57.9755333195463,42.0244666804537
287,MIZORAM,Saiha,56574,42233,21861,20372,168,7043,5784,12827,19461,12211,7250,74.650899706579,1.3097372729398924,54.90761674592656,45.09238325407344,34.3991939760314,37.25399516982683,62.74600483017316,51.762839485710224,48.237160514289776
288,TRIPURA,West Tripura,1725739,1361354,722998,638356,6394,289621,217016,506637,698178,500406,197772,78.88527755355823,1.2620475804175377,57.165386657508236,42.834613342491764,40.45675504812721,28.32687366259034,71.67312633740966,53.10874320713055,46.89125679286945
289,TRIPURA,South Tripura,876001,646810,351082,295728,948,219171,44906,264077,366845,253229,113616,73.83667370242728,0.3589862047811812,82.99511127436317,17.004888725636842,41.8772352999597,30.971118592321005,69.028881407679,54.27900001546049,45.7209999845395
290,TRIPURA,Dhalai,378230,276217,151643,124574,273,89457,14071,103528,155831,105657,50174,73.0288448827433,0.26369677768333205,86.40850784328877,13.591492156711226,41.20006345345425,32.197701355956134,67.80229864404387,54.8999518494517,45.1000481505483
291,TRIPURA,North Tripura,693947,520402,275646,244756,997,150437,42184,192621,248667,186034,62633,74.99160598720074,0.5175967314051947,78.09999948084581,21.900000519154194,35.83371640773719,25.187499748659853,74.81250025134014,52.96789789432016,47.03210210567984
292,MEGHALAYA,West Garo Hills,643291,358702,193438,165264,1630,139351,18594,157945,255693,151914,103779,55.76045677617129,1.0320048118015765,88.22754756402546,11.772452435974548,39.74764142510932,40.587344980112874,59.412655019887126,53.927215348673826,46.072784651326174
293,MEGHALAYA,East Garo Hills,317917,192147,102513,89634,288,62698,11518,74216,126073,72262,53811,60.439359958731366,0.38805648377708307,84.48043548560958,15.519564514390428,39.65594793609653,42.682414156877364,57.31758584312263,53.35134038002155,46.64865961997845
294,MEGHALAYA,South Garo Hills,142334,82062,45003,37059,179,35930,3713,39643,53069,32826,20243,57.654530892126964,0.4515299043967409,90.63390762555811,9.366092374441894,37.28483707336265,38.14467956810944,61.85532043189056,54.840242743291654,45.159757256708346
295,MEGHALAYA,West Khasi Hills,383461,230678,117307,113371,149,74832,12299,87131,163345,89694,73651,60.15683472373984,0.17100687470590262,85.88447280531614,14.115527194683866,42.597552293453575,45.089228320426095,54.91077167957391,50.853137273602165,49.14686272639784
296,MEGHALAYA,Ribhoi,258840,155859,80977,74882,291,57988,5736,63724,106473,63871,42602,60.214418173388964,0.45665683259054674,90.99868181532861,9.001318184671396,41.13467779323134,40.012021827129885,59.987978172870115,51.95529292501556,48.04470707498444
297,MEGHALAYA,East Khasi Hills,825922,578030,287270,290760,5032,106248,108843,215091,326786,204303,122483,69.98602773627533,2.339474919917616,49.39676694980264,50.60323305019736,39.56620600976848,37.48110384165784,62.51889615834215,49.69811255471169,50.30188744528831
298,MEGHALAYA,Jaintia Hills,395124,187527,87371,100156,510,76546,7171,83717,154180,88839,65341,47.46029094663954,0.6091952649999403,91.43423677389299,8.565763226107004,39.02066186817303,42.379686081203786,57.62031391879622,46.59115753998091,53.40884246001909
299,ASSAM,Kokrajhar,887142,489305,275220,214085,1218,204896,17115,222011,341131,236322,104809,55.15520626912039,0.5486214647021994,92.29092252185703,7.709077478142976,38.452806878718405,30.72397407447579,69.27602592552421,56.2471260256895,43.7528739743105
300,ASSAM,Dhubri,1949258,922341,511551,410790,1828,460602,60417,521019,669819,524898,144921,47.31754339343483,0.35085092866095097,88.4040697172272,11.595930282772796,34.36276778138143,21.63584490735557,78.36415509264442,55.46224227265187,44.53775772734813
301,ASSAM,Goalpara,1008183,563577,304302,259275,1364,228610,39504,268114,362573,267118,95455,55.90026810608788,0.508738820054156,85.26596895350485,14.734031046495147,35.963014651109965,26.32711205743395,73.67288794256605,53.99475138268595,46.005248617314045
302,ASSAM,Barpeta,1693622,897058,499038,398020,2078,447189,52192,499381,561824,445297,116527,52.9668367557814,0.41611515055638876,89.54866124261837,10.451338757381638,33.17292760722286,20.740836988095914,79.25916301190409,55.63051664440872,44.36948335559128
303,ASSAM,Morigaon,957423,539902,289698,250204,1421,232206,25275,257481,351148,257984,93164,56.39116670478984,0.5518853818339994,90.18374171298076,9.816258287019236,36.676369796840056,26.531263171084557,73.46873682891545,53.6575156232057,46.34248437679431
304,ASSAM,Nagaon,2823768,1710716,921850,788866,5121,674999,124186,799185,979998,766728,213270,60.582739091880065,0.6407777923759831,84.46091956180358,15.539080438196413,34.705329899623486,21.76228931079451,78.23771068920549,53.8867935998728,46.1132064001272
305,ASSAM,Sonitpur,1924110,1108572,620525,488047,4358,483325,64528,547853,770606,537195,233411,57.614793333021495,0.7954688575219995,88.22165799949987,11.778342000500135,40.04999714153556,30.289278827312533,69.71072117268747,55.97516444579153,44.02483555420847
306,ASSAM,Lakhimpur,1042137,683486,375552,307934,1948,293239,34694,327933,429995,282250,147745,65.58504304136596,0.5940237792475902,89.42039989875981,10.579600101240192,41.26088988300003,34.359701856998335,65.64029814300166,54.94655340416629,45.05344659583371
307,ASSAM,Dhemaji,686133,423028,237761,185267,1192,211758,16504,228262,316800,186577,130223,61.65393589872517,0.5222069376418327,92.76971199761678,7.230288002383227,46.17180634075318,41.10574494949495,58.89425505050505,56.2045538356799,43.79544616432009
308,ASSAM,Tinsukia,1327929,798322,453449,344873,5135,290704,90910,381614,557196,366623,190573,60.11782256430879,1.3456005282825054,76.17749872908227,23.822501270917734,41.959773451743274,34.20214789768771,65.79785210231229,56.800263552802,43.199736447198
309,ASSAM,Dibrugarh,1326335,884531,491361,393170,8817,299852,77163,377015,560557,368013,192544,66.68986342062902,2.338633741363076,79.53317507260984,20.466824927390157,42.26360610253066,34.34869246124836,65.65130753875164,55.55045555215137,44.44954444784863
310,ASSAM,Sivasagar,1151050,813505,444767,368738,5146,360182,45047,405229,485717,325071,160646,70.67503583684463,1.269899242156904,88.88356953722463,11.11643046277537,42.197732505104035,33.073991645340804,66.92600835465919,54.67292764027265,45.32707235972735
311,ASSAM,Jorhat,1092256,794929,432335,362594,5651,286330,80824,367154,498618,320746,177872,72.7786343128351,1.539136166295342,77.98634905244121,22.01365094755879,45.65028711217883,35.673000172476726,64.32699982752328,54.38661817596289,45.61338182403711
312,ASSAM,Golaghat,1066888,721764,396475,325289,3073,292893,34190,327083,479928,309104,170824,67.6513373475004,0.9395168810363119,89.54699571668353,10.453004283316467,44.98391583746373,35.59367238419096,64.40632761580903,54.93139031594815,45.06860968405185
313,ASSAM,Karbi Anglong,956313,557214,314253,242961,1923,215691,37185,252876,383441,246193,137248,58.26690633715113,0.7604517629193756,85.2951644284155,14.704835571584493,40.095763625507544,35.793772705579215,64.20622729442078,56.39718312892354,43.60281687107646
314,ASSAM,Dima Hasao,214102,140873,78559,62314,524,37610,21309,58919,85028,56323,28705,65.79714341762337,0.8893565742799435,63.83339839440588,36.166601605594124,39.713781281818946,33.759467469539445,66.24053253046056,55.76583163558666,44.234168364413335
315,ASSAM,Cachar,1736617,1174128,639946,534182,5316,346227,88933,435160,608062,469752,138310,67.61007176596797,1.2216196341575514,79.56314918650611,20.436850813493887,35.01416835145573,22.74603576608964,77.25396423391035,54.50393824182712,45.49606175817287
316,ASSAM,Karimganj,1228686,795297,435942,359355,1933,261945,32695,294640,399171,319798,79373,64.72744053403392,0.6560548465924518,88.90340754819441,11.096592451805593,32.48763313002671,19.884460544478433,80.11553945552157,54.81499364388398,45.18500635611602
317,ASSAM,Hailakandi,659296,407366,226836,180530,1211,159215,16202,175417,214240,170792,43448,61.78802844245984,0.6903549826983701,90.76372301430307,9.23627698569694,32.495267679464156,20.280059746079164,79.71994025392084,55.68358674999877,44.31641325000123
318,ASSAM,Bongaigaon,738804,434078,237114,196964,2523,181923,38470,220393,255806,197542,58264,58.75414859692151,1.144773200600745,82.5448176666228,17.455182333377195,34.624338796216584,22.776635419028484,77.22336458097152,54.62474486152258,45.375255138477414
319,ASSAM,Chirang,482162,259902,145869,114033,747,129018,11613,140631,193894,128762,65132,53.90345983300219,0.5311773364336455,91.74221899865606,8.257781001343943,40.21345522874055,33.59155002217706,66.40844997782294,56.12461620149133,43.875383798508665
320,ASSAM,Kamrup,1517542,995319,550219,445100,3109,390596,43849,434445,628954,428492,200462,65.58757517090137,0.7156256833431159,89.90689270218326,10.093107297816754,41.44557448821845,31.872283187641703,68.1277168123583,55.280668810702906,44.7193311892971
321,ASSAM,Kamrup Metropolitan,1253938,1001191,537227,463964,29117,61334,366858,428192,490932,375613,115319,79.84374028061994,6.799986921754726,14.323948135415886,85.67605186458411,39.151218002803965,23.48981121621732,76.51018878378268,53.658792378277475,46.34120762172253
322,ASSAM,Nalbari,771639,531771,293184,238587,1631,210706,28238,238944,267623,210202,57421,68.91447943921963,0.6825867148788001,88.18216820677648,11.817831793223517,34.68240977970268,21.455928675786463,78.54407132421353,55.13350671623688,44.86649328376313
323,ASSAM,Baksa,950075,572837,322614,250223,1175,291641,3580,295221,406756,266611,140145,60.293871536457644,0.3980069168521209,98.78734913844205,1.2126508615579517,42.81304107570455,34.45431659274848,65.54568340725152,56.31863863542333,43.68136136457666
324,ASSAM,Darrang,928500,487039,268666,218373,1166,268517,20189,288706,324843,246864,77979,52.4543887991384,0.40387106606721024,93.00707293925308,6.9929270607469185,34.985783521809374,24.005134788189988,75.99486521181001,55.163138886208294,44.83686111379171
325,ASSAM,Udalguri,831668,469926,264326,205600,1448,267790,13835,281625,345030,230690,114340,56.50403766887748,0.5141588992454504,95.08743897026187,4.912561029738127,41.486506634859104,33.13914732052285,66.86085267947715,56.248430603967435,43.75156939603257
326,WEST BENGAL,Darjiling,1846823,1315585,717673,597912,10943,303284,215675,518959,683726,479586,204140,71.23503443481049,2.108644420850202,58.44084022051839,41.55915977948161,37.02173949533875,29.856989495792174,70.14301050420782,54.55162532257513,45.44837467742487
327,WEST BENGAL,Jalpaiguri,3872846,2498780,1396622,1102158,9322,798378,319426,1117804,1512910,1091361,421549,64.5205102397565,0.833956579149833,71.42379164862534,28.57620835137466,39.06455356086971,27.863455195616393,72.1365448043836,55.89215537182145,44.10784462817855
328,WEST BENGAL,Koch Bihar,2819086,1850504,1028733,821771,3534,803407,97331,900738,1127977,845308,282669,65.64198467162761,0.3923449438127402,89.19430511425077,10.805694885749242,40.01215287508079,25.05981948213483,74.94018051786517,55.59204411338749,44.40795588661251
329,WEST BENGAL,Uttar Dinajpur,3007134,1489667,853495,636172,2883,683981,94269,778250,1075626,799627,275999,49.53776585945289,0.37044651461612593,87.88705428846771,12.112945711532284,35.76914098274304,25.659383466000264,74.34061653399974,57.294348334225035,42.705651665774965
330,WEST BENGAL,Dakshin Dinajpur,1676276,1083685,596474,487211,2518,390949,70077,461026,702987,499560,203427,64.64836339600399,0.5461731008663285,84.79977268093339,15.200227319066602,41.93742557908125,28.937519470488077,71.06248052951193,55.04127121811228,44.95872878188772
